Feature ID,Taxon,Confidence
ac2e7e0177e430ebef65f16f3975a28d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella;s__Sporormiella_similis,0.891323639
364b63e45be002f2dbc682b7bb0d2b44,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999931412
2a6341ff6a704c191d2c0affc7897ed4,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.949672259
31949e894944e180883e4506a6f87651,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales,0.963495513
a66b271a78e9157f4aaf41c3a81ac158,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.885124693
1e696bdf4908d7a6516e0a8cd05b7eed,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.823927458
71d95bfa0eb599ca712aa16bf8e17ee0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.920247344
7c9f7d32cd2c666bfa0fa0b59a145024,k__Fungi;p__Basidiomycota,0.820155098
2706e6f795b7361b4047abe582beeda8,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia,0.948865074
1d7054e6450093c207f48e785a89e037,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Pseudoophiobolus;s__Pseudoophiobolus_rosae,0.815828978
eb72249822d0b1acfeba50ec3aca7d80,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_chernovii,0.838985678
baa6f4209934a0050f0ffacaa1983532,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999885475
94dd5f2631e87f2ea646a590d943d837,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Oleoguttula;s__unidentified,0.718060839
7c72111bd90d96c0e1fc169fb1d2f7a1,k__Fungi,1
126646b76b91817cb835ca2a302c17f6,k__Fungi,1
7688e7100ac93dab69a797a78e5c84c0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma;s__unidentified,0.717055597
e9f256dcfa906523a1d8fe059119eb6e,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.977154961
df253cb13927c34182586ae5475babf8,k__Fungi,1
752b5699d09f95f3333ddd3fd5035d8d,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999998728
13ba6af21914d24ec544ee7d988bc758,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.75893087
85ff2a5dface55f5e1bdd3e22a4edf9c,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999992622
ad7abcf170463453c70d02525c8f64bf,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.876826177
e7b8bf38eb6626fff973642dbe4bfce9,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.970706921
62829e00e9747d9e03b3d5f7c2e3e122,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.843656073
9f72912a61a7aa85a3552c5156497305,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria,0.999998777
c925d71eebe3308cc93286c45b052321,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.99471725
85ce01347e413afe891db1a8977fe16d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.874072654
b29c420e9401065f207756f9382017cc,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.92668091
512f94493e56086c1d7456afadf75be2,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.92982054
9f5b8ab859c60acba2c3fe85ce29f1c7,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995867565
f4c56035a3373e9238a166643996f2a9,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.735042785
9da3e997a89dfaa50744b7c2eeb59685,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.729063287
c75f35a9d73acad59657c8af0504153c,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia,0.935852101
52c113c1515c4a47ad248a3009d04867,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.746814069
aac52b547dff34e98dc9bb77b8b85ee4,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.751942137
8745fffdcea04f66316081747f4cc802,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999928602
596a3e13f253e34d3b5d2b54af77975f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999926372
c6093fde217e5e14664f92f9a9fe7a21,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.71346736
e8d9ce8b3c49921a30c4db2527d7d930,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae,0.917150675
ac6a84124b07c6df7da85520fcc40385,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.747232308
31e47c3b440de3484a5489eb00825e0f,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.996097039
f102e072936d160081b3f947e8f2b57b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales,0.985860996
1065c7301673d8a0009b5f22b104c653,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.939731037
62a4b8423f5c20e5ea4a3ea7058cc4f7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma;s__unidentified,0.723957024
ff76f1922177848f97caaefdd3464e01,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999925286
669fc175e8b0ab67603657c709280f21,k__Fungi,1
848e4c2fe438d8e0f7908fe789f9d3d3,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma;s__unidentified,0.731356411
e7d9400afe38d41e4162fd18f007cc0f,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999998168
bab6bc28a787ec2a0a747f1192f3c386,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995876881
929801672ee2a1e7e4dc9b00494927e9,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.815564934
dd27166c85da85b43065ec8a504d6c37,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.921061183
0be9904948f74f03d2c7dc2396edfd49,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.935115259
c0dfe0da1bbfa7554f9176554465a519,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Oleoguttula;s__unidentified,0.750033087
66fb0defd235c565a7c8d99b5e2c17c6,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.762996435
9cb9d8ab3be1bff1e13d6ec741678d95,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.981968
ea9ae6cd6d8b74fa6a7bda36a4a4ba51,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.99992735
c8e6da29ce667659fd649818586bc4b7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria,0.999998884
a7c22580010052b74b1937980110df15,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.888613211
ab0dc9177bae7954ecf51ece4f226fa7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella;s__Sporormiella_similis,0.867277931
84b42e53cf75207a32ba31c44d876660,k__Fungi,1
24e4dcef3748ebb3a930fdcdbe65dfd7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.71098814
d8281d407f2bac96e3f52cbe666a22d0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Verrucoconiothyrium,0.884218876
dd75d6b0ba7b08f2a3276855728116c1,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia,0.877719751
9a52f9e27f9cb371257210290600b3b2,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Oleoguttula;s__unidentified,0.791110495
e2e632795b8d1bb69683e3bef8411e95,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.997153834
d66b6d1b19480fd2006934911913586e,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma;s__unidentified,0.790271001
940ee28e97a7642aaa750ee16eabe89d,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.995557187
c5c30346ac37b49105387a7996f6c6e2,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999998024
8f3aa0fdb4def5905faf38a5c78e58d7,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.971438264
d179d629aedcce94c1d2978ca41b7e3a,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae,0.750547095
9f3cb6146c60bc8b5221b8b0dd94a284,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.845400976
1648e2b4f89ba9881fc5dc2b21cd5c96,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma;s__unidentified,0.740245654
d96376676efd8913f26d7aef4f33527b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.801810014
0129ff625d1f60551ad1d648d0f6a0bc,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.986078714
974a56e9830f27a7126c5cb94c5ed03b,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.996903431
43edfce6ee9edfbe627990b446d17d36,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.916062597
b1db2b8185fcea89209d9525ae04d117,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.969715979
f49443f4d7fc6d8948b027f60299ecba,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae,0.737400948
267b34332dc44431bbeac5959d461d5d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.971384169
1d03ede3e46a17e1122600bbfc57429a,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae,0.872107637
864dbbb815fb27c92ce52e9ee8a76ef4,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae,0.740831317
95d0861847165de1415783d01775e7ad,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae,0.700788195
5a7ec9e280f603fc8e802da51a62a2a0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Oleoguttula;s__unidentified,0.735732113
8f0ca1a63fe0b50eda2566a6a5eb383c,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Planistromellaceae;g__Ramimonilia;s__Ramimonilia_apicalis,0.998550228
f6f2bcf0b6964a62927f565d1e1c8239,k__Fungi,1
8ba6c25e5d35e4d6d2ef1177ca7610fa,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999998086
625757e20393d8ec801c026e61fadbc7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Planistromellaceae;g__Ramimonilia;s__Ramimonilia_apicalis,0.999386925
37a9be38e3e373780f299a6ca01ba429,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia,0.94264489
8d86b0f59645d97ce385e3e2436c9540,k__Fungi;p__Basidiomycota,0.885086978
84e2c2faaddd460360fc2779c09cac06,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.970910595
735abc46d63ec1d75bdccbb3a0bb11ea,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_eureka,0.996675306
f87f0ba8921e638e28656e7261630a59,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales,0.962963544
3e1d26b4d4e3c4e569bc1eb372bdece5,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.867697685
27d1e7ce3a9c95e36c141157dc28e01e,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Oleoguttula;s__unidentified,0.748844657
713fc69bb3f4b87cc72a1cc239586116,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae;g__Staurosphaeria;s__Staurosphaeria_lycii,0.945722236
a532aca1c4e3ef0addaf5b8489d8aa0f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.93456486
19b7fdde790414a2b1c97105fdb22d30,k__Fungi,1
bcd7e5fa619e577609e473df49a0ebd3,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae,0.801661961
56cbf2e54630078db012766a98643dd3,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae,0.77205322
46a25abb396a266f24b4496a41fd5156,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.847660263
0355a26d852928db57492bcb7c1b3905,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.959974872
cb30d019bf4bbf349cfba4995d8fdf1f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.915899075
5c03d55016f4961ff495e618edadeb49,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.828590271
4b56b956c2da304941be9c875f13a174,k__Fungi;p__Basidiomycota,0.910710296
f4aa5bc80fb5f15af8f11a6da0183c3b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.97373981
9b474fe63705102d717a7ced8d38538c,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae,0.951809566
a4b539d799083002e4303960fb884732,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_subcucurbitae,0.765955009
f66733be2ba53e1e9f76a148dc1438b0,k__Fungi,1
f1375f071e42ba07b879d98281de1931,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Alpinaria;s__Alpinaria_rhododendri,0.771059993
8b4630f368af9fc6d61d16fa2953d346,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.953190733
febbbec7e2b26f1c920910f66df9a3f8,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.904787004
903021a354293ce18c1a1bf801d1f1cc,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Hydeomyces;s__Hydeomyces_desertipleosporoides,0.883378109
5d6d9dd1d7af2a3ca0defc39a67cdc65,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae,0.994280738
875aedff16a5115b814dcd1fb31c87df,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999997415
d73de4852dea3611e7639c1fc5cfb826,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.931107574
ff9cee7849bed1f736f6f46d707e25b3,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999895878
8779be987bc7f686970101e648c01213,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Planistromellaceae;g__Ramimonilia;s__Ramimonilia_apicalis,0.999996785
a5254b48ca9a036878fff3c47a3d8f03,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma;s__unidentified,0.784805641
ffaa54681b50d55d6064c345fd4c8fdc,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999997413
bfd5d34ba22ed7ca23b14810047c58a0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_longisporopsis,0.998096752
1880d5bbb57933209707e8ecd43c249b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999913217
afe62ddca2a0b776eb3fe9a06faa7f8c,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Planistromellaceae;g__Ramimonilia;s__Ramimonilia_apicalis,0.999998215
38b8d519f43364ca0a785f2c2e8492b3,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_eureka,0.984461545
94cd47ddde9073ce2e0d813cfcf51a3e,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.99992702
6be0a88d10ff4533ca7d1b4a31e4f0c2,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.925043798
a700830ada4f7256e5ed43ee995afc65,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999655826
04715826b6f7c68157e873a2a01d4838,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.936439837
a8116d73348afa2541432706ff1413eb,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.868583044
4efdc26cb7033d42a149876da4676caa,k__Fungi;p__Basidiomycota,0.721801918
42f6031a8bd0285f2ef59d520587ce4b,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae,0.998806104
484bbee1c38781ea9dde5dca700cfae6,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__unidentified;g__unidentified;s__unidentified,0.726692534
0976234c173f7bda027e60fb13d4fbf3,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Elasticomyces;s__Elasticomyces_elasticus,0.734232108
cc4b0010d009a604c4ed23fccebda02f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Oleoguttula;s__unidentified,0.758501305
08e00ad8d607fd1603549cd2100c195c,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana,0.915248929
a68f297478107f9bcd98c959bdf196b7,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales,0.996976734
c5a4ed6bcab69909345a8a0e33d88d56,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales,0.979344723
2b3d3156fd0b85abb60659d499e9178e,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae;g__Thelebolus;s__unidentified,0.942772759
95c7e4fd288ec33fdf8c00dadc9943d4,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999997935
6e32153c00c676273b20619af66b5a39,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Planistromellaceae;g__Ramimonilia;s__Ramimonilia_apicalis,0.999997282
785070eef0f3bfef8dfb4225d3d5884f,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_graminis,0.999985496
051a93484045e12cbbb1d48a40ef7a0c,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.803214842
b65e162e923351476dc65d873a386c39,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum,0.944512238
fd591b4f1f6956c9c35dbfcc023b410f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae,0.79558301
2f374464e8ae0973b89411717072ccd9,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Planistromellaceae;g__Ramimonilia;s__Ramimonilia_apicalis,0.999317319
9cdd4e0752911a9fa1105dc666d83f11,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__Phaeococcomyces_mexicanus,0.784777785
5b1f9cb8ba7ed91a1bb9f413450bd244,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Planistromellaceae;g__Ramimonilia;s__Ramimonilia_apicalis,0.999389457
3775ed14b9464400154953fb325d8a29,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified,0.999998248
e3df110f936e16e9dbb4ac09dd4f9744,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999705088
5361e87a9a08ecccd909c33bfbbe80bf,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Planistromellaceae;g__Ramimonilia;s__Ramimonilia_apicalis,0.999997749
156dbb91886ac93571ef0f44dc53a9bb,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.771727581
2915ed513d66e56c4c16e19d50a7d5fd,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma,0.999906751
3c7695893a7e9695d97ba72be0276633,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea,0.826295756
2c52ef7f6732b04a7b77b2aa2199a28e,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_subcucurbitae,0.819634528
a953225961e3064bd03ececf31b36e89,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.956072078
e75244feb56d586ce97ce9cc6dcc6fdb,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana,0.955695077
